transaction_id,vehicle_id,vehicle_type,passage_time,lane_number,axle_count,toll_amount,currency,tag_status,vehicle_color,vehicle_make,vehicle_model,passage_status,gantry_id,tag_read_time,plate_captured,image_quality,weather_condition,speed_kmph,over_speed_flag
T100588,KA98AB1229,Car,2025-06-27 06:00:14,4,4,8.47,AUD,Valid,White,Ford,Civic,Retry,G1,2025-06-27 06:00:17,Yes,Good,Cloudy,59,No
T100589,KA46AB6119,Bus,2025-06-27 06:00:34,4,5,2.98,AUD,Valid,Red,Hyundai,i20,Completed,G3,2025-06-27 06:00:39,No,Glare,Cloudy,96,Yes
T100590,KA13AB5227,Truck,2025-06-27 06:00:40,4,5,16.55,AUD,Valid,White,Hyundai,Civic,Failed,G1,2025-06-27 06:00:44,No,Good,Cloudy,114,No
T100591,KA35AB9580,Truck,2025-06-27 06:00:54,4,3,14.99,AUD,Valid,Blue,Ford,Figo,Retry,G3,2025-06-27 06:00:56,Yes,Dark,Rainy,65,No
T100592,KA50AB7266,Car,2025-06-27 06:02:49,1,3,16.36,AUD,Valid,Blue,Tata,i20,Failed,G2,2025-06-27 06:02:54,No,Good,Rainy,20,Yes
T100593,KA94AB2066,Bus,2025-06-27 06:00:03,4,5,7.55,AUD,Valid,Red,Ford,Civic,Completed,G2,2025-06-27 06:00:06,Yes,Glare,Sunny,62,Yes
T100594,KA79AB2036,Bus,2025-06-27 06:00:08,2,4,3.31,AUD,Pending,Red,Hyundai,Figo,Completed,G1,2025-06-27 06:00:11,No,Blur,Rainy,39,No
T100595,KA40AB6359,Bus,2025-06-27 06:00:47,4,5,14.85,AUD,Pending,Red,Tata,Altroz,Completed,G1,2025-06-27 06:00:50,Yes,Dark,Cloudy,49,No
T100596,KA99AB5206,Truck,2025-06-27 06:00:47,3,2,15.26,AUD,Expired,Blue,Toyota,Civic,Completed,G2,2025-06-27 06:00:52,No,Dark,Rainy,81,Yes
T100597,KA56AB6955,Car,2025-06-27 06:01:00,2,5,11.0,AUD,Valid,Blue,Hyundai,i20,Failed,G1,2025-06-27 06:01:04,Yes,Glare,Sunny,113,No
T100598,KA32AB2261,Bike,2025-06-27 06:00:55,4,2,2.64,AUD,Pending,Grey,Toyota,ModelX,Failed,G1,2025-06-27 06:01:00,No,Dark,Sunny,113,No
T100599,KA71AB8383,SUV,2025-06-27 06:00:21,1,4,7.0,AUD,Pending,White,Tata,Figo,Retry,G2,2025-06-27 06:00:23,Yes,Good,Rainy,85,Yes
T100600,KA79AB1175,Car,2025-06-27 06:00:52,1,5,4.78,AUD,Valid,Blue,Tata,ModelX,Completed,G3,2025-06-27 06:00:57,No,Good,Foggy,28,Yes
T100601,KA02AB8673,Bus,2025-06-27 06:00:18,1,5,2.86,AUD,Expired,Grey,Toyota,Figo,Failed,G3,2025-06-27 06:00:23,No,Dark,Sunny,48,Yes
T100602,KA94AB5829,Car,2025-06-27 06:00:03,4,3,12.38,AUD,Expired,Red,Honda,Figo,Failed,G1,2025-06-27 06:00:07,Yes,Glare,Sunny,108,Yes
T100603,KA11AB5620,Bike,2025-06-27 06:00:12,1,5,17.86,AUD,Valid,Black,Hyundai,Civic,Failed,G1,2025-06-27 06:00:17,Yes,Glare,Sunny,107,Yes
T100604,KA40AB9125,Car,2025-06-27 06:00:37,4,4,16.53,AUD,Expired,Blue,Toyota,Figo,Retry,G3,2025-06-27 06:00:41,No,Blur,Foggy,98,Yes
T100605,KA91AB4781,Car,2025-06-27 06:01:44,4,5,13.58,AUD,Valid,Black,Toyota,Civic,Failed,G1,2025-06-27 06:01:48,Yes,Blur,Cloudy,46,Yes
T100606,KA48AB8546,SUV,2025-06-27 06:00:11,3,3,7.36,AUD,Pending,Blue,Honda,Figo,Failed,G1,2025-06-27 06:00:16,Yes,Glare,Sunny,48,No
T100607,KA57AB3150,Truck,2025-06-27 06:00:13,3,4,8.43,AUD,Pending,Grey,Honda,Civic,Completed,G1,2025-06-27 06:00:16,Yes,Good,Rainy,89,No
T100608,KA91AB7127,Bike,2025-06-27 06:00:57,1,4,4.78,AUD,Pending,Black,Hyundai,Altroz,Failed,G3,2025-06-27 06:01:00,Yes,Good,Rainy,96,No
T100609,KA27AB4896,SUV,2025-06-27 06:01:45,4,2,10.55,AUD,Valid,Black,Toyota,Civic,Completed,G1,2025-06-27 06:01:48,Yes,Good,Cloudy,22,No
T100610,KA98AB8621,Car,2025-06-27 06:01:13,4,5,16.97,AUD,Valid,White,Hyundai,Figo,Failed,G2,2025-06-27 06:01:16,No,Good,Rainy,51,No
T100611,KA69AB3238,Bus,2025-06-27 06:00:09,4,5,12.61,AUD,Expired,Blue,Toyota,Altroz,Retry,G2,2025-06-27 06:00:11,Yes,Good,Rainy,57,Yes
T100612,KA98AB8357,Bike,2025-06-27 06:01:50,2,4,7.78,AUD,Pending,Blue,Hyundai,Civic,Retry,G1,2025-06-27 06:01:54,Yes,Good,Sunny,53,Yes
T100613,KA16AB6138,Bus,2025-06-27 06:02:41,2,3,8.62,AUD,Pending,White,Hyundai,ModelX,Completed,G1,2025-06-27 06:02:43,Yes,Good,Rainy,107,No
T100614,KA70AB5139,Bus,2025-06-27 06:00:15,1,5,9.76,AUD,Valid,White,Honda,ModelX,Completed,G1,2025-06-27 06:00:17,Yes,Good,Sunny,100,No
T100615,KA07AB2476,Truck,2025-06-27 06:02:37,2,4,12.89,AUD,Valid,Grey,Hyundai,Altroz,Retry,G2,2025-06-27 06:02:40,Yes,Good,Sunny,78,No
T100616,KA81AB2503,SUV,2025-06-27 06:00:23,2,4,15.81,AUD,Expired,Red,Tata,Civic,Completed,G2,2025-06-27 06:00:26,No,Dark,Cloudy,60,No
T100617,KA61AB4194,Bike,2025-06-27 06:00:16,1,2,16.81,AUD,Valid,Red,Toyota,Figo,Failed,G1,2025-06-27 06:00:19,No,Glare,Rainy,63,No
T100618,KA45AB9275,Bike,2025-06-27 06:00:56,3,5,10.61,AUD,Pending,Grey,Hyundai,Altroz,Failed,G2,2025-06-27 06:00:58,No,Dark,Sunny,31,No
T100619,KA59AB6853,Bus,2025-06-27 06:00:12,2,2,8.01,AUD,Valid,Blue,Ford,ModelX,Retry,G2,2025-06-27 06:00:14,Yes,Good,Foggy,73,No
T100620,KA46AB9894,Truck,2025-06-27 06:02:12,4,2,14.45,AUD,Expired,Blue,Hyundai,Altroz,Failed,G3,2025-06-27 06:02:13,Yes,Glare,Rainy,83,No
T100621,KA20AB4333,Bike,2025-06-27 06:00:26,3,3,18.09,AUD,Pending,Red,Honda,Civic,Retry,G3,2025-06-27 06:00:28,No,Good,Cloudy,75,No
T100622,KA14AB2181,SUV,2025-06-27 06:01:27,4,4,8.43,AUD,Expired,Black,Hyundai,i20,Failed,G1,2025-06-27 06:01:32,Yes,Blur,Sunny,113,Yes
T100623,KA29AB5033,Truck,2025-06-27 06:04:47,4,5,6.47,AUD,Expired,Black,Ford,i20,Retry,G3,2025-06-27 06:04:51,No,Glare,Sunny,37,No
T100624,KA64AB1952,Truck,2025-06-27 06:02:14,1,4,8.73,AUD,Expired,White,Tata,ModelX,Failed,G1,2025-06-27 06:02:18,Yes,Glare,Cloudy,64,No
T100625,KA72AB7412,Truck,2025-06-27 06:00:22,1,5,18.86,AUD,Pending,Grey,Hyundai,Figo,Failed,G3,2025-06-27 06:00:26,Yes,Good,Cloudy,114,Yes
T100626,KA03AB9819,SUV,2025-06-27 06:01:43,1,3,10.42,AUD,Expired,Red,Ford,Civic,Failed,G3,2025-06-27 06:01:47,No,Dark,Sunny,109,No
T100627,KA70AB7426,Car,2025-06-27 06:00:44,3,2,3.5,AUD,Pending,Red,Hyundai,ModelX,Retry,G3,2025-06-27 06:00:49,Yes,Blur,Foggy,31,Yes
T100628,KA05AB4786,Truck,2025-06-27 06:00:37,1,2,5.12,AUD,Valid,White,Hyundai,Figo,Retry,G2,2025-06-27 06:00:42,No,Glare,Sunny,87,No
T100629,KA70AB1029,Bike,2025-06-27 06:00:29,3,5,7.55,AUD,Pending,White,Tata,Civic,Failed,G2,2025-06-27 06:00:34,Yes,Glare,Foggy,102,Yes
T100630,KA01AB1176,SUV,2025-06-27 06:00:31,1,5,14.48,AUD,Valid,Red,Ford,Figo,Retry,G3,2025-06-27 06:00:33,No,Dark,Sunny,116,No
T100631,KA31AB4894,Bike,2025-06-27 06:01:17,3,3,12.7,AUD,Valid,Grey,Honda,ModelX,Completed,G1,2025-06-27 06:01:21,No,Blur,Sunny,82,Yes
T100632,KA94AB3696,Car,2025-06-27 06:00:19,1,3,13.29,AUD,Valid,White,Toyota,Civic,Completed,G3,2025-06-27 06:00:21,Yes,Dark,Sunny,92,Yes
T100633,KA72AB8885,Truck,2025-06-27 06:00:28,4,4,12.08,AUD,Pending,Red,Toyota,ModelX,Retry,G3,2025-06-27 06:00:31,No,Good,Cloudy,21,Yes
T100634,KA12AB5353,SUV,2025-06-27 06:02:40,4,2,5.23,AUD,Pending,Black,Ford,i20,Failed,G1,2025-06-27 06:02:45,No,Blur,Foggy,58,Yes
T100635,KA74AB1608,Bike,2025-06-27 06:05:38,2,5,3.47,AUD,Expired,Grey,Toyota,Figo,Completed,G3,2025-06-27 06:05:40,No,Dark,Foggy,47,No
T100636,KA77AB4074,Car,2025-06-27 06:00:07,2,5,11.56,AUD,Valid,Black,Toyota,Altroz,Retry,G2,2025-06-27 06:00:12,Yes,Good,Foggy,100,Yes
T100637,KA21AB5828,SUV,2025-06-27 06:00:05,3,3,4.2,AUD,Expired,Grey,Ford,ModelX,Failed,G3,2025-06-27 06:00:08,No,Dark,Foggy,22,Yes
T100638,KA53AB9140,Bus,2025-06-27 06:00:31,1,2,10.18,AUD,Pending,Grey,Tata,ModelX,Retry,G2,2025-06-27 06:00:32,Yes,Blur,Rainy,95,No
T100639,KA32AB9606,Bike,2025-06-27 06:00:22,3,5,8.01,AUD,Expired,Black,Hyundai,Figo,Completed,G1,2025-06-27 06:00:23,No,Dark,Sunny,53,No
T100640,KA63AB5304,Bus,2025-06-27 06:00:13,3,2,14.2,AUD,Pending,Blue,Hyundai,Altroz,Retry,G3,2025-06-27 06:00:14,No,Good,Cloudy,104,No
T100641,KA81AB6997,Truck,2025-06-27 06:01:43,1,4,7.52,AUD,Valid,Blue,Toyota,Figo,Failed,G2,2025-06-27 06:01:48,Yes,Good,Rainy,41,No
T100642,KA02AB4366,Car,2025-06-27 06:05:44,2,2,5.61,AUD,Pending,Blue,Toyota,Civic,Completed,G3,2025-06-27 06:05:45,No,Blur,Rainy,54,Yes
T100643,KA65AB7419,SUV,2025-06-27 06:00:38,1,2,8.81,AUD,Valid,White,Ford,Figo,Retry,G3,2025-06-27 06:00:39,Yes,Good,Foggy,53,No
T100644,KA50AB1885,Car,2025-06-27 06:03:13,3,2,10.04,AUD,Pending,Black,Toyota,Civic,Retry,G2,2025-06-27 06:03:16,No,Good,Foggy,75,No
T100645,KA46AB5225,Bus,2025-06-27 06:00:22,3,5,18.51,AUD,Pending,Black,Toyota,Altroz,Completed,G1,2025-06-27 06:00:27,Yes,Dark,Rainy,54,Yes
T100646,KA76AB6992,Bike,2025-06-27 06:02:36,4,5,13.74,AUD,Valid,Black,Toyota,Altroz,Completed,G3,2025-06-27 06:02:41,Yes,Glare,Rainy,49,Yes
T100647,KA43AB1743,Car,2025-06-27 06:00:58,4,2,16.52,AUD,Valid,Black,Tata,Civic,Retry,G2,2025-06-27 06:00:59,Yes,Good,Cloudy,95,Yes
T100648,KA51AB6307,Bike,2025-06-27 06:02:40,1,5,7.02,AUD,Pending,Blue,Tata,ModelX,Failed,G1,2025-06-27 06:02:41,Yes,Good,Rainy,33,No
T100649,KA89AB3270,Bus,2025-06-27 06:00:42,1,3,7.44,AUD,Expired,Grey,Hyundai,ModelX,Retry,G2,2025-06-27 06:00:45,No,Good,Foggy,38,No
T100650,KA05AB8305,Bus,2025-06-27 06:00:13,4,4,8.35,AUD,Valid,Blue,Tata,Figo,Failed,G2,2025-06-27 06:00:17,Yes,Dark,Sunny,95,Yes
T100651,KA65AB5842,SUV,2025-06-27 06:00:23,2,4,3.48,AUD,Pending,White,Tata,i20,Completed,G3,2025-06-27 06:00:28,No,Blur,Cloudy,78,Yes
T100652,KA43AB3840,Car,2025-06-27 06:00:07,3,5,4.35,AUD,Valid,Black,Ford,Civic,Completed,G1,2025-06-27 06:00:08,No,Blur,Foggy,114,No
T100653,KA84AB7625,SUV,2025-06-27 06:00:53,1,4,3.81,AUD,Pending,Red,Ford,i20,Retry,G1,2025-06-27 06:00:54,Yes,Dark,Cloudy,118,Yes
T100654,KA36AB8889,Bike,2025-06-27 06:01:25,1,2,13.0,AUD,Pending,White,Ford,Altroz,Failed,G1,2025-06-27 06:01:30,No,Glare,Cloudy,76,No
T100655,KA18AB1635,SUV,2025-06-27 06:01:04,3,4,17.29,AUD,Pending,Red,Honda,ModelX,Retry,G1,2025-06-27 06:01:06,Yes,Dark,Sunny,98,Yes
T100656,KA90AB1962,Truck,2025-06-27 06:03:07,1,5,9.61,AUD,Expired,White,Honda,Altroz,Completed,G1,2025-06-27 06:03:10,Yes,Dark,Foggy,106,No
T100657,KA91AB8038,Truck,2025-06-27 06:01:22,2,4,18.23,AUD,Pending,Grey,Honda,ModelX,Failed,G2,2025-06-27 06:01:23,No,Dark,Rainy,20,No
T100658,KA06AB7867,Truck,2025-06-27 06:04:02,2,4,16.68,AUD,Expired,White,Ford,Altroz,Completed,G3,2025-06-27 06:04:04,Yes,Blur,Sunny,85,No
T100659,KA13AB4232,Bus,2025-06-27 06:02:39,1,5,9.05,AUD,Expired,Black,Ford,i20,Failed,G2,2025-06-27 06:02:40,No,Blur,Foggy,77,Yes
T100660,KA07AB7037,Truck,2025-06-27 06:02:25,3,3,17.44,AUD,Expired,Black,Toyota,Figo,Retry,G2,2025-06-27 06:02:30,No,Good,Cloudy,35,Yes
T100661,KA85AB6778,Truck,2025-06-27 06:00:11,1,2,15.96,AUD,Expired,White,Honda,Figo,Failed,G2,2025-06-27 06:00:13,Yes,Glare,Cloudy,119,Yes
T100662,KA67AB7332,SUV,2025-06-27 06:02:25,4,4,17.27,AUD,Expired,Grey,Ford,Civic,Completed,G2,2025-06-27 06:02:28,No,Blur,Rainy,72,Yes
T100663,KA73AB5560,SUV,2025-06-27 06:01:10,2,3,18.17,AUD,Expired,White,Toyota,ModelX,Failed,G3,2025-06-27 06:01:11,Yes,Glare,Rainy,42,No
T100664,KA03AB8013,SUV,2025-06-27 06:02:13,2,3,14.16,AUD,Expired,White,Ford,Figo,Completed,G1,2025-06-27 06:02:15,No,Glare,Cloudy,95,Yes
T100665,KA43AB4236,Bus,2025-06-27 06:04:38,4,5,3.66,AUD,Expired,Grey,Honda,Altroz,Failed,G1,2025-06-27 06:04:43,Yes,Dark,Sunny,87,No
T100666,KA49AB8525,Bike,2025-06-27 06:00:06,2,2,18.58,AUD,Expired,Blue,Ford,ModelX,Failed,G1,2025-06-27 06:00:08,Yes,Good,Cloudy,101,Yes
T100667,KA93AB7310,Truck,2025-06-27 06:00:40,3,5,17.6,AUD,Expired,White,Hyundai,ModelX,Failed,G1,2025-06-27 06:00:42,No,Dark,Foggy,94,Yes
T100668,KA38AB8704,SUV,2025-06-27 06:01:58,1,4,17.37,AUD,Valid,Grey,Tata,i20,Completed,G1,2025-06-27 06:02:01,Yes,Glare,Sunny,81,Yes
T100669,KA87AB2033,Car,2025-06-27 06:03:33,3,3,9.82,AUD,Expired,White,Toyota,i20,Retry,G3,2025-06-27 06:03:36,No,Glare,Foggy,93,Yes
T100670,KA90AB7228,Bus,2025-06-27 06:00:19,1,5,15.52,AUD,Expired,Red,Toyota,ModelX,Failed,G1,2025-06-27 06:00:23,Yes,Glare,Sunny,52,Yes
T100671,KA29AB5073,Truck,2025-06-27 06:00:09,2,4,10.98,AUD,Pending,Grey,Hyundai,Figo,Failed,G3,2025-06-27 06:00:14,Yes,Glare,Sunny,78,No
T100672,KA27AB6604,SUV,2025-06-27 06:00:34,4,3,11.87,AUD,Pending,Black,Ford,Altroz,Failed,G2,2025-06-27 06:00:38,Yes,Blur,Cloudy,106,Yes
T100673,KA89AB6881,Car,2025-06-27 06:00:05,2,2,9.55,AUD,Pending,Black,Honda,Civic,Completed,G2,2025-06-27 06:00:10,Yes,Blur,Foggy,110,Yes
T100674,KA30AB7321,Car,2025-06-27 06:00:43,4,5,5.4,AUD,Expired,Blue,Hyundai,Altroz,Failed,G2,2025-06-27 06:00:48,No,Glare,Rainy,74,Yes
T100675,KA80AB9361,Car,2025-06-27 06:03:20,4,4,9.5,AUD,Expired,Grey,Hyundai,Altroz,Completed,G1,2025-06-27 06:03:23,Yes,Blur,Foggy,35,Yes
T100676,KA39AB7389,SUV,2025-06-27 06:00:14,1,2,13.8,AUD,Expired,Grey,Hyundai,Figo,Failed,G2,2025-06-27 06:00:15,Yes,Dark,Sunny,98,Yes
T100677,KA20AB7551,Bike,2025-06-27 06:00:50,1,4,12.2,AUD,Expired,White,Ford,i20,Failed,G2,2025-06-27 06:00:55,No,Blur,Cloudy,68,No
T100678,KA15AB8989,Bike,2025-06-27 06:00:30,3,3,12.77,AUD,Expired,White,Ford,ModelX,Failed,G3,2025-06-27 06:00:34,No,Good,Foggy,76,No
T100679,KA98AB6948,Car,2025-06-27 06:00:02,3,3,17.83,AUD,Pending,Red,Hyundai,Figo,Failed,G2,2025-06-27 06:00:07,No,Glare,Foggy,105,Yes
T100680,KA42AB7076,Truck,2025-06-27 06:00:36,1,5,16.25,AUD,Pending,Grey,Tata,Altroz,Completed,G2,2025-06-27 06:00:40,No,Good,Foggy,117,No
T100681,KA88AB8750,Car,2025-06-27 06:00:43,4,2,4.66,AUD,Pending,Grey,Hyundai,ModelX,Completed,G2,2025-06-27 06:00:45,No,Blur,Foggy,95,No
T100682,KA47AB5350,Truck,2025-06-27 06:00:38,4,3,2.67,AUD,Expired,Red,Hyundai,Altroz,Failed,G1,2025-06-27 06:00:42,Yes,Dark,Cloudy,37,Yes
T100683,KA22AB3362,Truck,2025-06-27 06:00:26,2,3,8.91,AUD,Expired,Red,Tata,Altroz,Retry,G2,2025-06-27 06:00:31,No,Blur,Sunny,79,Yes
T100684,KA80AB4353,SUV,2025-06-27 06:01:04,3,5,16.81,AUD,Valid,Blue,Toyota,i20,Completed,G1,2025-06-27 06:01:09,No,Dark,Sunny,102,No
T100685,KA90AB3235,Truck,2025-06-27 06:01:19,3,5,3.34,AUD,Valid,Blue,Ford,ModelX,Retry,G2,2025-06-27 06:01:23,No,Good,Rainy,23,Yes
T100686,KA04AB6156,SUV,2025-06-27 06:01:09,1,5,12.12,AUD,Expired,Black,Tata,ModelX,Failed,G2,2025-06-27 06:01:12,Yes,Blur,Cloudy,74,No
T100687,KA29AB1448,Bus,2025-06-27 06:00:10,4,4,17.05,AUD,Expired,Red,Ford,Civic,Retry,G3,2025-06-27 06:00:15,Yes,Blur,Rainy,73,No
T100688,KA94AB1661,Bike,2025-06-27 06:00:11,1,5,14.38,AUD,Expired,White,Hyundai,Altroz,Retry,G2,2025-06-27 06:00:14,Yes,Glare,Cloudy,70,Yes
T100689,KA97AB6875,Truck,2025-06-27 06:00:04,4,4,11.34,AUD,Valid,Red,Honda,i20,Completed,G1,2025-06-27 06:00:05,Yes,Glare,Cloudy,31,Yes
T100690,KA28AB9870,Bike,2025-06-27 06:00:32,4,4,5.36,AUD,Expired,Black,Toyota,ModelX,Completed,G3,2025-06-27 06:00:36,No,Blur,Sunny,100,Yes
T100691,KA21AB4346,Truck,2025-06-27 06:02:11,2,2,7.91,AUD,Expired,Blue,Ford,i20,Failed,G2,2025-06-27 06:02:15,No,Good,Rainy,65,No
T100692,KA84AB3465,Car,2025-06-27 06:03:57,3,4,9.15,AUD,Valid,Red,Toyota,Altroz,Retry,G3,2025-06-27 06:04:01,Yes,Dark,Rainy,57,Yes
T100693,KA08AB6975,Bike,2025-06-27 06:00:08,3,5,2.87,AUD,Pending,White,Hyundai,i20,Retry,G3,2025-06-27 06:00:13,No,Glare,Cloudy,48,Yes
T100694,KA33AB7074,Truck,2025-06-27 06:01:00,3,4,16.09,AUD,Expired,Grey,Honda,ModelX,Completed,G1,2025-06-27 06:01:02,Yes,Good,Foggy,70,No
T100695,KA54AB2504,Car,2025-06-27 06:00:14,4,4,3.7,AUD,Valid,White,Tata,Figo,Failed,G2,2025-06-27 06:00:18,Yes,Glare,Foggy,57,Yes
T100696,KA47AB4555,Car,2025-06-27 06:01:00,4,4,12.32,AUD,Expired,Blue,Hyundai,Figo,Completed,G1,2025-06-27 06:01:01,Yes,Glare,Sunny,89,Yes
T100697,KA23AB4460,Bike,2025-06-27 06:00:56,4,5,6.38,AUD,Pending,Black,Honda,Civic,Failed,G1,2025-06-27 06:01:00,No,Glare,Sunny,72,No
T100698,KA25AB9302,Bus,2025-06-27 06:02:59,4,4,12.52,AUD,Pending,Blue,Hyundai,Figo,Failed,G2,2025-06-27 06:03:03,No,Glare,Sunny,92,Yes
T100699,KA13AB9612,Bike,2025-06-27 06:00:09,1,4,19.33,AUD,Expired,Black,Ford,i20,Completed,G1,2025-06-27 06:00:13,Yes,Good,Sunny,20,Yes
T100700,KA24AB3472,Bus,2025-06-27 06:02:33,2,4,5.99,AUD,Pending,Grey,Honda,i20,Failed,G3,2025-06-27 06:02:38,No,Blur,Rainy,85,Yes
T100701,KA30AB7964,Bus,2025-06-27 06:00:21,3,3,4.46,AUD,Expired,Grey,Tata,i20,Completed,G2,2025-06-27 06:00:22,No,Glare,Cloudy,32,No
T100702,KA19AB9301,Truck,2025-06-27 06:00:04,2,2,5.27,AUD,Pending,Red,Honda,Figo,Completed,G2,2025-06-27 06:00:09,Yes,Glare,Sunny,38,Yes
T100703,KA85AB5947,Bike,2025-06-27 06:00:00,2,4,14.3,AUD,Pending,Blue,Ford,Altroz,Failed,G1,2025-06-27 06:00:04,Yes,Blur,Sunny,34,No
T100704,KA15AB1061,SUV,2025-06-27 06:01:03,2,4,7.35,AUD,Pending,Grey,Ford,i20,Completed,G2,2025-06-27 06:01:04,Yes,Good,Rainy,24,No
T100705,KA42AB1620,Car,2025-06-27 06:02:11,1,2,18.78,AUD,Valid,Black,Ford,i20,Failed,G2,2025-06-27 06:02:16,No,Good,Cloudy,26,No
T100706,KA25AB7641,Bike,2025-06-27 06:00:54,2,5,9.15,AUD,Expired,Grey,Ford,Figo,Completed,G2,2025-06-27 06:00:57,Yes,Blur,Sunny,119,No
T100707,KA77AB9716,Bus,2025-06-27 06:01:41,1,4,18.04,AUD,Valid,Black,Ford,ModelX,Completed,G2,2025-06-27 06:01:42,No,Dark,Cloudy,60,Yes
T100708,KA36AB1992,Car,2025-06-27 06:00:51,1,3,7.41,AUD,Valid,Grey,Tata,Civic,Retry,G2,2025-06-27 06:00:52,No,Blur,Cloudy,72,No
T100709,KA48AB4661,Car,2025-06-27 06:00:01,2,5,5.04,AUD,Expired,White,Honda,ModelX,Failed,G3,2025-06-27 06:00:04,Yes,Glare,Rainy,82,No
T100710,KA90AB8557,Bike,2025-06-27 06:00:09,2,2,7.1,AUD,Valid,Black,Honda,Civic,Failed,G1,2025-06-27 06:00:10,Yes,Dark,Rainy,49,No
T100711,KA54AB5480,Bike,2025-06-27 06:00:25,1,3,13.22,AUD,Pending,Grey,Hyundai,Civic,Retry,G3,2025-06-27 06:00:27,No,Good,Sunny,33,No
T100712,KA69AB3219,Car,2025-06-27 06:00:03,2,2,14.63,AUD,Pending,Black,Honda,Civic,Failed,G1,2025-06-27 06:00:07,Yes,Glare,Sunny,84,No
T100713,KA92AB3837,SUV,2025-06-27 06:00:05,4,3,12.1,AUD,Expired,Blue,Ford,i20,Failed,G3,2025-06-27 06:00:10,No,Dark,Foggy,45,No
T100714,KA87AB5629,SUV,2025-06-27 06:00:12,2,4,11.44,AUD,Pending,White,Honda,ModelX,Failed,G1,2025-06-27 06:00:16,No,Dark,Foggy,116,No
T100715,KA50AB2753,Bus,2025-06-27 06:00:22,1,2,14.14,AUD,Expired,Blue,Toyota,Figo,Completed,G2,2025-06-27 06:00:24,No,Blur,Cloudy,100,No
T100716,KA89AB5926,SUV,2025-06-27 06:00:39,1,5,7.22,AUD,Expired,White,Tata,Altroz,Failed,G2,2025-06-27 06:00:43,Yes,Glare,Rainy,72,Yes
T100717,KA03AB5820,Car,2025-06-27 06:00:21,3,3,6.29,AUD,Valid,Red,Honda,ModelX,Completed,G2,2025-06-27 06:00:24,No,Good,Foggy,89,No
T100718,KA77AB1388,Bike,2025-06-27 06:00:25,3,3,10.69,AUD,Valid,Grey,Tata,i20,Retry,G3,2025-06-27 06:00:30,Yes,Glare,Cloudy,99,No
T100719,KA46AB5290,Car,2025-06-27 06:00:12,2,4,3.21,AUD,Valid,Black,Tata,Figo,Retry,G1,2025-06-27 06:00:14,No,Glare,Foggy,22,Yes
T100720,KA89AB1002,Bike,2025-06-27 06:00:18,3,5,6.58,AUD,Valid,Blue,Honda,Civic,Failed,G2,2025-06-27 06:00:22,No,Blur,Cloudy,73,No
T100721,KA82AB2107,Bus,2025-06-27 06:00:20,4,4,11.6,AUD,Expired,Blue,Honda,i20,Retry,G3,2025-06-27 06:00:22,No,Good,Foggy,40,No
T100722,KA13AB2527,SUV,2025-06-27 06:01:29,2,4,15.69,AUD,Expired,Blue,Hyundai,Figo,Completed,G3,2025-06-27 06:01:34,No,Good,Foggy,44,Yes
T100723,KA37AB3956,Bike,2025-06-27 06:00:40,2,3,15.26,AUD,Valid,Black,Honda,Figo,Completed,G1,2025-06-27 06:00:42,Yes,Glare,Cloudy,111,No
T100724,KA91AB5621,Bus,2025-06-27 06:00:27,3,3,6.45,AUD,Expired,Blue,Ford,Figo,Completed,G1,2025-06-27 06:00:30,No,Glare,Foggy,47,No
T100725,KA22AB4871,SUV,2025-06-27 06:01:12,4,2,15.8,AUD,Pending,Blue,Ford,Civic,Completed,G2,2025-06-27 06:01:13,Yes,Glare,Sunny,21,Yes
T100726,KA64AB2850,Bus,2025-06-27 06:01:00,3,5,15.98,AUD,Expired,White,Honda,Altroz,Failed,G1,2025-06-27 06:01:03,No,Blur,Rainy,111,Yes
T100727,KA89AB5184,Truck,2025-06-27 06:00:13,3,3,9.8,AUD,Pending,White,Tata,Altroz,Completed,G1,2025-06-27 06:00:17,Yes,Blur,Rainy,101,Yes
T100728,KA72AB2892,Car,2025-06-27 06:00:29,4,5,12.73,AUD,Expired,Grey,Ford,ModelX,Completed,G3,2025-06-27 06:00:31,No,Blur,Sunny,35,Yes
T100729,KA78AB9322,Car,2025-06-27 06:01:54,3,5,3.16,AUD,Valid,Blue,Honda,ModelX,Completed,G2,2025-06-27 06:01:55,Yes,Blur,Rainy,28,Yes
T100730,KA13AB8563,Car,2025-06-27 06:00:33,2,3,16.15,AUD,Valid,Red,Hyundai,ModelX,Retry,G3,2025-06-27 06:00:38,No,Dark,Sunny,42,No
T100731,KA91AB9703,Truck,2025-06-27 06:00:05,2,2,6.84,AUD,Expired,Grey,Honda,i20,Retry,G3,2025-06-27 06:00:07,No,Good,Foggy,53,No
T100732,KA89AB3264,Bike,2025-06-27 06:00:05,3,5,3.95,AUD,Valid,White,Hyundai,Civic,Failed,G1,2025-06-27 06:00:07,No,Dark,Rainy,93,Yes
T100733,KA71AB1547,Bike,2025-06-27 06:00:01,3,3,7.04,AUD,Valid,Blue,Tata,i20,Retry,G3,2025-06-27 06:00:03,Yes,Good,Foggy,106,No
T100734,KA50AB4371,Car,2025-06-27 06:00:14,2,3,12.24,AUD,Pending,Red,Honda,Figo,Completed,G2,2025-06-27 06:00:16,No,Dark,Foggy,91,Yes
T100735,KA69AB6870,Bus,2025-06-27 06:01:14,1,4,12.43,AUD,Pending,White,Tata,i20,Retry,G3,2025-06-27 06:01:16,Yes,Good,Foggy,27,No
